year,month,day,정석학술정보관,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관","2호북관,2북신관",인하드림센터 3관,5호동관
2022,12,11,0.3400055282171096,0.27961947843818574,0.12519842060562084,1.154869412073294,0.19720925054520802,0.1951724055173172,0.36329064024178154,0.21976071827733343,0.5238716247691663,0.3077750628617245,0.2434884093661908,0.29235881190431223,2.4455798605567085,0.2683148161773723
2022,12,12,0.39593333050869683,0.3608333504237946,0.1610913948470421,1.5013552166473063,0.25235627282468454,0.24886223622983583,0.47050002705355837,0.2835281066142919,0.6780757723826709,0.3957561041208366,0.3123122169453444,0.37499620177822324,3.1837777422960243,0.3439095043833474
2022,12,13,0.40351949705329887,0.4420472224094035,0.19695849095274495,1.8475912117010778,0.30746353517461567,0.30251335761956244,0.5776321179844326,0.34724951990558567,0.8321687418075573,0.48367371276188154,0.3810864038989903,0.45757401170269374,3.9214433977327157,0.419449690290688
2022,12,14,0.10422908608886709,0.5232610943950123,0.23282558705844783,2.1938272067548494,0.3625310375950014,0.35612576968649706,0.6846869130344044,0.41092495815121466,0.9861505330438254,0.5715278887848594,0.4498109702271285,0.5400922416777237,4.658576826866783,0.49493537389939424
2022,12,15,0.1601568883804543,0.5859000764676068,0.25878135718400336,2.497845392887923,0.397559535524503,0.38709322792010553,0.7729588090250671,0.45975045664714104,1.1117818861824411,0.6343261806713201,0.49620625507681027,0.5957994944045492,5.321730799936133,0.5450229863444491
2022,12,16,0.21608469067204153,0.09973016603138982,0.04575254395013179,0.38820399445422865,0.07518602677036056,0.0763347845458448,0.12599228587108594,0.07861732808666112,0.18255458571115685,0.11303692539562923,0.09115308905761005,0.10944836712211567,0.8121773378040342,0.10093825707099198
2022,12,17,0.2719721410139234,0.18088544214976518,0.08159376192011626,0.7341901799877593,0.13025352919074626,0.12994719661277943,0.23304708092105772,0.14229276633229015,0.33653637694742494,0.20089110141860705,0.15987765538574827,0.19196659709714572,1.549310766938102,0.17647844297833262
2022,12,18,0.32781923940609997,0.26198212240090707,0.11740910175438232,1.0799265560010491,0.18528127168158656,0.18352089935692203,0.34002458009012704,0.20587625448658978,0.4902958118064566,0.28861841220545065,0.22850298046287112,0.27436566717329486,2.285379743466922,0.25185512198976995
2022,12,19,0.3836259858485712,0.3430202067848155,0.15319856345292998,1.4254131224940982,0.24026925424288148,0.2370558927782726,0.4469247833782938,0.26950571768655407,0.6441664248541065,0.3764091556103613,0.29717792616550165,0.356764737249444,3.021448719995742,0.32723180100120725
2022,12,20,0.40351949705329887,0.42411688703595735,0.18901390328719606,1.7711494985073881,0.2952969967337218,0.29062959552241524,0.5539022825473631,0.3331351808865184,0.7980370379017563,0.46419989901527203,0.3658528718681322,0.4392829672244741,3.75858214912981,0.40271748460991347
